Order ID,Order Date,Product,Store,Units Sold,SP ID
20378,09-Sep-19,R1017,17,10,SP3463
20379,10-Sep-19,R1015,13,20,SP1571
20380,10-Sep-19,R1012,13,25,SP1571
20381,10-Sep-19,R1012,17,14,SP1571
20382,10-Sep-19,R1012,18,25,SP1571
20383,13-Sep-19,R1016,15,14,SP3740
20384,13-Sep-19,R1016,16,5,SP3740
20385,13-Sep-19,R1016,17,30,SP3740
20386,14-Sep-19,R1016,14,25,SP1841
20387,14-Sep-19,R1016,17,20,SP1841
20390,15-Sep-19,R1012,14,20,SP1229
20391,16-Sep-19,R1002,14,6,SP2092
20392,16-Sep-19,R1002,16,21,SP2092
20393,16-Sep-19,R1002,15,30,SP2092
20394,17-Sep-19,R1009,18,20,SP1815
20395,17-Sep-19,R1009,17,70,SP1815
20396,17-Sep-19,R1010,14,10,SP1841
20397,17-Sep-19,R1010,18,25,SP1841
20398,17-Sep-19,R1010,14,12,SP1841
20399,17-Sep-19,R1010,15,12,SP1841
20400,20-Sep-19,R1017,14,3,SP3463
20401,21-Sep-19,R1012,14,18,SP1229
20402,21-Sep-19,R1012,15,14,SP1229
20403,21-Sep-19,R1002,15,15,SP1571
20404,21-Sep-19,R1002,14,15,SP1571
20405,22-Sep-19,R1012,16,10,SP3156
20406,22-Sep-19,R1012,15,10,SP3156
20407,23-Sep-19,R1012,17,3,SP1841
20408,24-Sep-19,R1010,15,36,SP1815
20409,24-Sep-19,R1010,14,36,SP1815
20413,27-Sep-19,R1015,15,10,SP1571
20414,27-Sep-19,R1015,13,12,SP1571
20415,27-Sep-19,R1015,16,9,SP1571
20416,27-Sep-19,R1015,14,6,SP1571
20417,28-Sep-19,R1012,13,50,SP1571
20418,28-Sep-19,R1012,18,15,SP1571
20419,28-Sep-19,R1012,14,40,SP1571
20420,28-Sep-19,R1011,14,39,SP3463
20421,28-Sep-19,R1011,15,50,SP3463
20422,28-Sep-19,R1011,17,35,SP3463
20423,28-Sep-19,R1011,17,70,SP3463
20424,28-Sep-19,R1011,18,39,SP3463
20425,29-Sep-19,R1012,14,120,SP2092
20426,29-Sep-19,R1012,13,84,SP2092
20427,29-Sep-19,R1012,14,50,SP2092
20428,29-Sep-19,R1012,14,16,SP2092
20429,29-Sep-19,R1012,13,16,SP2092
20430,30-Sep-19,R1009,17,20,SP2092
20431,30-Sep-19,R1009,16,80,SP2092
20432,30-Sep-19,R1009,16,25,SP2092
20433,30-Sep-19,R1007,17,6,SP3463
20434,30-Sep-19,R1007,15,6,SP3463
20435,30-Sep-19,R1007,13,4,SP3463
20436,01-Oct-19,R1002,18,9,SP1841
20437,01-Oct-19,R1002,15,5,SP1841
20438,01-Oct-19,R1002,15,15,SP1841
20439,04-Oct-19,R1003,16,16,SP1815
20440,04-Oct-19,R1003,17,40,SP1815
20441,04-Oct-19,R1003,13,10,SP1815
20442,05-Oct-19,R1013,15,8,SP1571
20443,05-Oct-19,R1013,14,5,SP1571
20444,05-Oct-19,R1004,15,3,SP3740
20445,05-Oct-19,R1004,14,6,SP3740
20446,05-Oct-19,R1004,16,10,SP3740
20447,06-Oct-19,R1012,15,40,SP1841
20448,06-Oct-19,R1012,16,20,SP1841
20449,06-Oct-19,R1012,18,24,SP1841
20450,06-Oct-19,R1012,16,25,SP1841
20451,07-Oct-19,R1007,16,18,SP1571
20452,07-Oct-19,R1007,16,6,SP1571
20453,07-Oct-19,R1007,14,25,SP1571
20454,07-Oct-19,R1007,14,15,SP1571
20455,07-Oct-19,R1006,14,15,SP3156
20456,07-Oct-19,R1006,15,60,SP3156
20457,07-Oct-19,R1006,16,10,SP3156
20458,07-Oct-19,R1006,16,2,SP3156
20461,11-Oct-19,R1014,16,10,SP1841
20462,11-Oct-19,R1014,15,8,SP1841
20463,11-Oct-19,R1014,17,30,SP1841
20464,11-Oct-19,R1012,18,50,SP1571
20465,11-Oct-19,R1012,16,30,SP1571
20466,12-Oct-19,R1010,13,3,SP1815
20467,12-Oct-19,R1010,13,9,SP1815
20468,12-Oct-19,R1010,13,8,SP1815
20469,13-Oct-19,R1008,14,20,SP3992
20470,13-Oct-19,R1008,13,10,SP3992
20471,13-Oct-19,R1008,14,14,SP3992
20472,14-Oct-19,R1011,15,25,SP3463
20473,14-Oct-19,R1011,14,40,SP3463
20474,14-Oct-19,R1011,18,20,SP3463
20475,14-Oct-19,R1011,15,50,SP3463
20476,14-Oct-19,R1004,13,2,SP1571
20477,15-Oct-19,R1007,18,24,SP1571
20478,15-Oct-19,R1007,16,15,SP1571
20479,18-Oct-19,R1006,16,24,SP3740
20480,18-Oct-19,R1006,18,50,SP3740
20481,18-Oct-19,R1006,13,24,SP3740
20482,18-Oct-19,R1012,16,10,SP3740
20483,18-Oct-19,R1012,14,10,SP3740
20484,18-Oct-19,R1012,16,10,SP3740
20485,19-Oct-19,R1002,17,5,SP1841
20486,19-Oct-19,R1002,13,15,SP1841
20487,19-Oct-19,R1002,13,50,SP1841
20488,19-Oct-19,R1002,16,10,SP1841
20489,20-Oct-19,R1012,13,30,SP3463
20490,20-Oct-19,R1012,13,20,SP3463
20491,20-Oct-19,R1012,13,15,SP3463
20492,20-Oct-19,R1012,13,35,SP3463
20493,20-Oct-19,R1003,16,20,SP3156
20494,20-Oct-19,R1003,16,9,SP3156
20495,20-Oct-19,R1003,13,30,SP3156
20496,20-Oct-19,R1003,13,21,SP3156
20497,20-Oct-19,R1003,17,6,SP3156
20498,21-Oct-19,R1007,13,1,SP1229
20499,21-Oct-19,R1007,15,7,SP1229
20500,22-Oct-19,R1007,14,15,SP1815
20501,22-Oct-19,R1007,16,8,SP1815
20502,22-Oct-19,R1007,14,6,SP1815
20503,22-Oct-19,R1007,13,15,SP1815
20504,25-Oct-19,R1012,14,35,SP3463
20505,25-Oct-19,R1012,15,30,SP3463
20506,25-Oct-19,R1012,14,40,SP3463
20507,25-Oct-19,R1012,18,60,SP3463
20508,25-Oct-19,R1015,15,4,SP2092
20509,25-Oct-19,R1015,15,35,SP2092
20510,25-Oct-19,R1015,18,36,SP2092
20511,25-Oct-19,R1015,13,9,SP2092
20512,26-Oct-19,R1012,14,24,SP3156
20513,26-Oct-19,R1012,13,15,SP3156
20514,27-Oct-19,R1016,13,30,SP3740
20515,27-Oct-19,R1016,17,70,SP3740
20516,27-Oct-19,R1010,17,7,SP1841
20517,27-Oct-19,R1010,15,7,SP1841
20518,28-Oct-19,R1010,13,10,SP3740
20522,29-Oct-19,R1007,13,24,SP3463
20523,29-Oct-19,R1007,16,60,SP3463
20524,01-Nov-19,R1012,16,14,SP3463
20525,01-Nov-19,R1012,15,10,SP3463
20526,02-Nov-19,R1012,17,48,SP3992
20527,02-Nov-19,R1012,16,100,SP3992
20528,02-Nov-19,R1012,13,55,SP3992
20529,03-Nov-19,R1018,18,10,SP1571
20530,03-Nov-19,R1018,14,8,SP1571
20531,03-Nov-19,R1018,14,10,SP1571
20532,03-Nov-19,R1018,14,6,SP1571
20533,03-Nov-19,R1019,15,20,SP1841
20534,03-Nov-19,R1019,18,40,SP1841
20535,03-Nov-19,R1019,14,40,SP1841
20536,04-Nov-19,R1016,13,18,SP2092
20537,04-Nov-19,R1016,15,30,SP2092
20538,05-Nov-19,R1014,13,15,SP2092
20539,05-Nov-19,R1014,13,30,SP2092
20540,05-Nov-19,R1014,15,6,SP2092
20541,05-Nov-19,R1014,14,14,SP2092
20542,05-Nov-19,R1014,17,24,SP2092
20543,05-Nov-19,R1012,18,10,SP1841
20544,05-Nov-19,R1012,14,30,SP1841
20545,05-Nov-19,R1012,17,20,SP1841
20546,05-Nov-19,R1012,14,20,SP1841
20547,08-Nov-19,R1010,17,30,SP1815
20548,08-Nov-19,R1010,15,18,SP1815
20549,08-Nov-19,R1010,14,35,SP1815
20550,08-Nov-19,R1010,17,20,SP1815
20551,08-Nov-19,R1010,17,40,SP1815
20552,09-Nov-19,R1005,13,24,SP2092
20553,09-Nov-19,R1012,17,30,SP1229
20554,09-Nov-19,R1012,15,20,SP1229
20555,10-Nov-19,R1007,17,30,SP3156
20556,10-Nov-19,R1007,14,18,SP3156
20557,10-Nov-19,R1007,14,25,SP3156
20558,10-Nov-19,R1007,17,20,SP3156
20559,10-Nov-19,R1007,16,3,SP3156
20562,12-Nov-19,R1012,16,20,SP3740
20563,12-Nov-19,R1012,14,15,SP3740
20564,12-Nov-19,R1006,18,10,SP2092
20565,12-Nov-19,R1006,17,50,SP2092
20566,15-Nov-19,R1020,13,20,SP3156
20567,15-Nov-19,R1020,14,10,SP3156
20568,16-Nov-19,R1015,16,25,SP2092
20569,16-Nov-19,R1015,17,70,SP2092
20570,16-Nov-19,R1010,13,6,SP1841
20571,16-Nov-19,R1010,14,25,SP1841
20572,16-Nov-19,R1010,14,16,SP1841
20573,17-Nov-19,R1017,17,18,SP3740
20574,17-Nov-19,R1017,15,25,SP3740
20578,18-Nov-19,R1009,17,3,SP3156
20579,18-Nov-19,R1009,13,60,SP3156
20580,18-Nov-19,R1009,13,40,SP3156
20581,19-Nov-19,R1018,16,5,SP3463
20582,22-Nov-19,R1010,15,30,SP3992
20583,22-Nov-19,R1010,13,35,SP3992
20584,23-Nov-19,R1017,17,60,SP3463
20585,23-Nov-19,R1017,13,15,SP3463
20586,23-Nov-19,R1011,17,28,SP3740
20587,23-Nov-19,R1011,17,11,SP3740
20588,24-Nov-19,R1006,13,10,SP3463
20589,24-Nov-19,R1006,15,15,SP3463
20590,24-Nov-19,R1006,14,12,SP3463
20591,24-Nov-19,R1006,16,50,SP3463
20592,25-Nov-19,R1002,14,18,SP1571
20593,25-Nov-19,R1002,14,25,SP1571
20594,25-Nov-19,R1002,15,40,SP1571
20595,25-Nov-19,R1010,14,10,SP1841
20596,25-Nov-19,R1010,13,14,SP1841
20597,25-Nov-19,R1010,16,2,SP1841
20598,25-Nov-19,R1010,17,6,SP1841
20599,26-Nov-19,R1012,13,30,SP3992
20600,26-Nov-19,R1012,15,10,SP3992
20601,26-Nov-19,R1012,18,6,SP3992
20602,26-Nov-19,R1012,13,12,SP3992
20603,29-Nov-19,R1002,15,10,SP3463
20604,29-Nov-19,R1002,18,21,SP3463
20605,29-Nov-19,R1002,13,20,SP3463
20606,29-Nov-19,R1010,15,10,SP1229
20607,29-Nov-19,R1010,18,18,SP1229
20608,29-Nov-19,R1010,15,20,SP1229
20609,30-Nov-19,R1007,15,20,SP1841
20610,30-Nov-19,R1007,17,6,SP1841
20611,01-Dec-19,R1010,15,21,SP3156
20612,01-Dec-19,R1010,18,10,SP3156
20613,02-Dec-19,R1012,17,15,SP1841
20614,02-Dec-19,R1012,18,30,SP1841
20615,02-Dec-19,R1012,16,9,SP1841
20616,02-Dec-19,R1015,15,50,SP3463
20617,03-Dec-19,R1012,17,4,SP3463
20618,03-Dec-19,R1012,15,14,SP3463
20619,06-Dec-19,R1014,13,10,SP2092
20620,06-Dec-19,R1014,14,10,SP2092
20621,06-Dec-19,R1014,13,24,SP2092
20623,07-Dec-19,R1015,14,15,SP1571
20624,08-Dec-19,R1020,17,4,SP1229
20625,08-Dec-19,R1015,14,6,SP3156
20626,08-Dec-19,R1015,15,20,SP3156
20627,08-Dec-19,R1015,18,20,SP3156
20628,09-Dec-19,R1012,16,40,SP2092
20629,09-Dec-19,R1012,17,100,SP2092
20630,10-Dec-19,R1010,15,4,SP3740
20631,13-Dec-19,R1017,18,60,SP1841
20632,13-Dec-19,R1017,15,20,SP1841
20633,13-Dec-19,R1005,18,14,SP3156
20634,13-Dec-19,R1005,17,10,SP3156
20635,13-Dec-19,R1005,14,50,SP3156
20636,14-Dec-19,R1012,18,25,SP3463
20637,14-Dec-19,R1012,14,5,SP3463
20638,15-Dec-19,R1012,13,20,SP1571
20639,15-Dec-19,R1012,15,4,SP1571
20640,15-Dec-19,R1012,14,21,SP1571
20641,15-Dec-19,R1010,16,30,SP3463
20642,15-Dec-19,R1010,17,24,SP3463
20643,16-Dec-19,R1011,15,30,SP2092
20644,16-Dec-19,R1011,18,120,SP2092
20645,16-Dec-19,R1011,13,65,SP2092
20646,17-Dec-19,R1010,15,30,SP3740
20647,17-Dec-19,R1010,18,24,SP3740
20648,17-Dec-19,R1010,17,5,SP3740
20649,17-Dec-19,R1011,15,35,SP1571
20650,17-Dec-19,R1011,18,12,SP1571
20651,17-Dec-19,R1011,17,20,SP1571
20652,20-Dec-19,R1010,14,50,SP3156
20653,20-Dec-19,R1010,13,9,SP3156
20654,21-Dec-19,R1007,14,10,SP1815
20655,22-Dec-19,R1010,14,4,SP1841
20656,22-Dec-19,R1010,16,30,SP1841
20657,22-Dec-19,R1016,13,35,SP1571
20658,22-Dec-19,R1016,16,60,SP1571
20659,23-Dec-19,R1005,18,5,SP3740
20660,24-Dec-19,R1010,14,25,SP3740
20661,24-Dec-19,R1010,17,48,SP3740
20662,24-Dec-19,R1019,14,6,SP3156
20663,24-Dec-19,R1019,15,10,SP3156
20664,27-Dec-19,R1017,13,70,SP3156
20665,27-Dec-19,R1017,13,20,SP3156
20666,27-Dec-19,R1017,14,30,SP3156
20667,27-Dec-19,R1017,13,15,SP3156
20668,28-Dec-19,R1015,18,20,SP1841
20669,28-Dec-19,R1015,14,10,SP1841
20670,28-Dec-19,R1015,14,20,SP1841
20671,28-Dec-19,R1010,13,14,SP3992
20672,28-Dec-19,R1010,16,42,SP3992
20673,28-Dec-19,R1010,13,12,SP3992
20674,28-Dec-19,R1010,17,45,SP3992
20675,28-Dec-19,R1010,14,100,SP3992
20676,29-Dec-19,R1012,17,28,SP1841
20681,31-Dec-19,R1001,13,15,SP1815
20682,31-Dec-19,R1001,15,10,SP1815
20683,31-Dec-19,R1001,15,6,SP1815
20684,03-Jan-19,R1010,13,40,SP3156
20685,03-Jan-19,R1010,15,80,SP3156
20686,03-Jan-19,R1010,16,70,SP3156
20687,03-Jan-19,R1010,16,55,SP3156
20688,03-Jan-19,R1010,14,18,SP3156
20689,04-Jan-19,R1016,16,8,SP1841
20690,04-Jan-19,R1016,15,40,SP1841
20691,04-Jan-19,R1012,14,8,SP3740
20692,04-Jan-19,R1012,13,14,SP3740
20693,04-Jan-19,R1012,15,5,SP3740
20694,05-Jan-19,R1014,14,5,SP2092
20695,06-Jan-19,R1010,15,15,SP3156
20696,06-Jan-19,R1010,17,14,SP3156
20697,06-Jan-19,R1010,13,15,SP3156
20698,06-Jan-19,R1010,15,15,SP3156
20699,06-Jan-19,R1010,13,30,SP1841
20700,07-Jan-19,R1017,17,20,SP3156
20701,07-Jan-19,R1017,18,70,SP3156
20702,07-Jan-19,R1017,14,15,SP3156
20703,10-Jan-19,R1017,14,42,SP3463
20704,10-Jan-19,R1017,17,40,SP3463
20705,11-Jan-19,R1017,17,5,SP2092
20706,11-Jan-19,R1017,15,5,SP2092
20707,11-Jan-19,R1007,14,5,SP1841
20708,11-Jan-19,R1007,15,20,SP1841
20709,11-Jan-19,R1007,13,15,SP1841
20710,11-Jan-19,R1007,17,10,SP1841
20711,12-Jan-19,R1015,15,20,SP1841
20712,12-Jan-19,R1015,14,18,SP1841
20713,13-Jan-19,R1012,17,21,SP3740
20714,13-Jan-19,R1012,15,3,SP3740
20715,13-Jan-19,R1012,14,25,SP3740
20716,13-Jan-19,R1012,14,15,SP3740
20717,13-Jan-19,R1012,15,30,SP3740
20718,13-Jan-19,R1010,18,10,SP1841
20719,13-Jan-19,R1010,14,6,SP1841
20720,13-Jan-19,R1010,17,10,SP1841
20721,14-Jan-19,R1002,13,10,SP3463
20722,14-Jan-19,R1002,17,5,SP3463
20723,14-Jan-19,R1002,17,3,SP3463
20724,17-Jan-19,R1006,14,12,SP3156
20725,17-Jan-19,R1006,13,20,SP3156
20726,17-Jan-19,R1006,13,20,SP3156
20727,17-Jan-19,R1010,16,35,SP3740
20728,17-Jan-19,R1010,14,15,SP3740
20730,18-Jan-19,R1018,17,9,SP1841
20731,18-Jan-19,R1018,14,20,SP1841
20732,19-Jan-19,R1012,14,12,SP3156
20733,19-Jan-19,R1012,15,35,SP3156
20735,20-Jan-19,R1012,13,20,SP3740
20736,20-Jan-19,R1012,15,30,SP3740
20737,21-Jan-19,R1011,13,36,SP1571
20738,21-Jan-19,R1011,16,13,SP1571
20739,21-Jan-19,R1011,14,80,SP1571
20740,21-Jan-19,R1011,14,35,SP1571
20745,24-Jan-19,R1020,18,15,SP3740
20746,24-Jan-19,R1020,17,40,SP3740
20747,24-Jan-19,R1020,18,10,SP3740
20748,25-Jan-19,R1014,16,6,SP1841
20749,25-Jan-19,R1014,18,25,SP1841
20750,25-Jan-19,R1015,13,10,SP1815
20751,25-Jan-19,R1015,17,60,SP1815
20752,25-Jan-19,R1015,14,25,SP1815
20753,26-Jan-19,R1016,16,20,SP3463
20754,26-Jan-19,R1016,18,21,SP3463
20755,26-Jan-19,R1016,13,60,SP3463
20756,26-Jan-19,R1013,16,8,SP1571
20757,27-Jan-19,R1012,15,15,SP1841
20758,27-Jan-19,R1012,13,20,SP1841
20759,28-Jan-19,R1016,15,50,SP1841
20760,28-Jan-19,R1016,16,60,SP1841
20761,28-Jan-19,R1005,14,30,SP1571
20762,28-Jan-19,R1005,18,20,SP1571
20763,31-Jan-19,R1012,15,21,SP1815
20764,31-Jan-19,R1012,17,15,SP1815
20765,31-Jan-19,R1012,16,2,SP1815
20766,31-Jan-19,R1015,16,21,SP3463
20767,31-Jan-19,R1015,15,20,SP3463
20768,31-Jan-19,R1015,16,4,SP3463
20769,01-Feb-19,R1015,16,20,SP1841
20770,01-Feb-19,R1015,16,15,SP1841
20771,02-Feb-19,R1009,13,30,SP1229
20772,02-Feb-19,R1009,18,35,SP1229
20773,02-Feb-19,R1009,15,15,SP1229
20774,02-Feb-19,R1009,16,18,SP1229
20775,02-Feb-19,R1015,15,20,SP1841
20776,02-Feb-19,R1015,14,30,SP1841
20777,03-Feb-19,R1015,17,15,SP3992
20778,03-Feb-19,R1015,15,15,SP3992
20779,03-Feb-19,R1008,17,20,SP3992
20780,03-Feb-19,R1008,13,15,SP3992
20781,04-Feb-19,R1015,14,25,SP3992
20782,04-Feb-19,R1015,16,30,SP3992
20783,04-Feb-19,R1015,14,30,SP3992
20784,07-Feb-19,R1012,14,12,SP3740
20785,07-Feb-19,R1012,17,20,SP3740
20786,07-Feb-19,R1015,17,20,SP1841
20787,07-Feb-19,R1015,16,2,SP1841
20788,08-Feb-19,R1012,14,30,SP3156
20789,08-Feb-19,R1012,13,20,SP3156
20790,08-Feb-19,R1006,15,20,SP3992
20791,08-Feb-19,R1006,14,6,SP3992
20792,08-Feb-19,R1006,18,12,SP3992
20793,09-Feb-19,R1020,16,20,SP3156
20794,10-Feb-19,R1010,17,3,SP1815
20795,10-Feb-19,R1010,18,28,SP1815
20796,10-Feb-19,R1010,14,6,SP1815
20797,10-Feb-19,R1010,16,45,SP2092
20798,10-Feb-19,R1010,13,30,SP2092
20799,10-Feb-19,R1010,16,24,SP2092
20800,10-Feb-19,R1010,18,50,SP2092
20801,10-Feb-19,R1010,14,10,SP2092
20802,10-Feb-19,R1010,17,45,SP2092
20803,11-Feb-19,R1012,18,70,SP1841
20804,11-Feb-19,R1012,14,60,SP1841
20805,11-Feb-19,R1012,16,70,SP1841
20806,11-Feb-19,R1012,13,55,SP1841
20807,11-Feb-19,R1015,13,20,SP1571
20808,11-Feb-19,R1015,16,24,SP1571
20809,11-Feb-19,R1015,15,40,SP1571
20810,14-Feb-19,R1010,14,21,SP3740
20811,15-Feb-19,R1009,16,49,SP1571
20812,15-Feb-19,R1009,15,3,SP1571
20813,15-Feb-19,R1010,14,10,SP3463
20817,16-Feb-19,R1019,16,24,SP3156
20818,16-Feb-19,R1019,17,12,SP3156
20819,16-Feb-19,R1019,18,15,SP3156
20820,17-Feb-19,R1010,13,1,SP3156
20821,17-Feb-19,R1010,17,20,SP3156
20822,17-Feb-19,R1010,15,10,SP3156
20823,18-Feb-19,R1003,14,36,SP1571
20824,18-Feb-19,R1003,18,10,SP1571
20825,18-Feb-19,R1011,13,45,SP1571
20826,18-Feb-19,R1011,13,14,SP1571
20827,21-Feb-19,R1012,13,8,SP3156
20828,21-Feb-19,R1012,17,15,SP3156
20829,21-Feb-19,R1012,14,4,SP3156
20830,21-Feb-19,R1005,16,30,SP2092
20831,22-Feb-19,R1012,15,25,SP1841
20832,22-Feb-19,R1012,15,25,SP1841
20833,22-Feb-19,R1012,16,60,SP1841
20834,22-Feb-19,R1012,16,50,SP1841
20835,22-Feb-19,R1012,17,32,SP1841
20839,23-Feb-19,R1006,13,12,SP1229
20840,23-Feb-19,R1006,15,15,SP1229
20841,24-Feb-19,R1014,14,3,SP2092
20842,24-Feb-19,R1014,15,6,SP2092
20843,24-Feb-19,R1014,17,6,SP2092
20844,24-Feb-19,R1007,17,5,SP1841
20845,25-Feb-19,R1012,14,10,SP3992
20846,25-Feb-19,R1012,17,30,SP3992
20847,25-Feb-19,R1012,16,30,SP3992
20848,28-Feb-19,R1002,16,2,SP2092
20849,28-Feb-19,R1002,18,21,SP2092
20850,28-Feb-19,R1002,14,7,SP2092
20851,28-Feb-19,R1002,14,30,SP3156
20852,28-Feb-19,R1002,13,8,SP3156
20853,01-Mar-19,R1010,13,100,SP1571
20854,01-Mar-19,R1010,13,30,SP1571
20855,01-Mar-19,R1010,16,120,SP1571
20856,01-Mar-19,R1010,14,30,SP1571
20858,02-Mar-19,R1010,13,20,SP3156
20859,02-Mar-19,R1010,14,50,SP3156
20860,02-Mar-19,R1010,17,40,SP3156
20861,03-Mar-19,R1010,14,12,SP3463
20862,03-Mar-19,R1010,17,28,SP3463
20863,03-Mar-19,R1010,14,30,SP3463
20864,03-Mar-19,R1002,15,30,SP3463
20865,03-Mar-19,R1002,18,4,SP3463
20866,03-Mar-19,R1002,13,30,SP3463
20868,04-Mar-19,R1012,14,40,SP3463
20869,04-Mar-19,R1012,16,20,SP3463
20870,04-Mar-19,R1012,13,30,SP3463
20871,07-Mar-19,R1015,16,4,SP1841
20872,07-Mar-19,R1015,14,15,SP1841
20873,07-Mar-19,R1015,16,20,SP1841
20874,08-Mar-19,R1011,14,30,SP2092
20875,08-Mar-19,R1011,14,15,SP2092
20876,08-Mar-19,R1009,14,10,SP1229
20877,08-Mar-19,R1009,14,50,SP1229
20878,08-Mar-19,R1009,16,6,SP1229
20879,09-Mar-19,R1005,15,14,SP1841
20880,09-Mar-19,R1005,17,60,SP1841
20881,09-Mar-19,R1005,16,18,SP1841
20882,09-Mar-19,R1006,15,35,SP3156
20883,10-Mar-19,R1015,18,30,SP3156
20884,10-Mar-19,R1015,17,20,SP3156
20885,11-Mar-19,R1012,14,48,SP2092
20886,11-Mar-19,R1012,15,30,SP2092
20887,11-Mar-19,R1012,15,40,SP2092
20888,11-Mar-19,R1012,18,24,SP2092
20889,11-Mar-19,R1012,14,40,SP2092
20890,11-Mar-19,R1012,18,20,SP1841
20891,14-Mar-19,R1010,14,6,SP3463
20892,14-Mar-19,R1010,16,15,SP3463
20893,14-Mar-19,R1010,13,30,SP3463
20894,14-Mar-19,R1010,14,60,SP3463
20895,14-Mar-19,R1012,15,50,SP3740
20896,14-Mar-19,R1012,13,25,SP3740
20897,14-Mar-19,R1012,17,90,SP3740
20898,15-Mar-19,R1014,13,4,SP1571
20899,15-Mar-19,R1014,15,20,SP1571
20900,15-Mar-19,R1014,18,10,SP1571
20901,16-Mar-19,R1010,16,18,SP3740
20902,16-Mar-19,R1010,14,20,SP3740
20903,16-Mar-19,R1016,15,9,SP3463
20904,16-Mar-19,R1016,15,30,SP3463
20905,16-Mar-19,R1016,16,30,SP3463
20906,16-Mar-19,R1016,14,7,SP3463
20907,17-Mar-19,R1011,13,15,SP1841
20908,17-Mar-19,R1011,15,8,SP1841
20909,17-Mar-19,R1011,18,65,SP1841
20910,17-Mar-19,R1011,14,8,SP1841
20911,17-Mar-19,R1011,14,12,SP1841
20912,17-Mar-19,R1012,14,12,SP3463
20913,18-Mar-19,R1010,14,40,SP3463
20914,18-Mar-19,R1010,15,12,SP3463
20915,18-Mar-19,R1010,15,5,SP3463
20916,18-Mar-19,R1010,13,60,SP3463
20917,21-Mar-19,R1009,13,20,SP1815
20918,21-Mar-19,R1009,15,35,SP1815
20919,21-Mar-19,R1009,13,42,SP1815
20920,21-Mar-19,R1012,18,6,SP1841
20921,21-Mar-19,R1012,15,15,SP1841
20922,22-Mar-19,R1006,16,35,SP1815
20923,22-Mar-19,R1006,13,35,SP1815
20924,22-Mar-19,R1006,15,5,SP1815
20925,22-Mar-19,R1015,14,24,SP1815
20926,22-Mar-19,R1015,18,6,SP1815
20927,22-Mar-19,R1015,15,35,SP1815
20928,23-Mar-19,R1016,13,4,SP1229
20929,23-Mar-19,R1016,13,20,SP1229
20930,24-Mar-19,R1010,14,20,SP3740
20931,24-Mar-19,R1010,15,24,SP3740
20932,24-Mar-19,R1010,13,8,SP3740
20933,24-Mar-19,R1007,14,21,SP1841
20934,24-Mar-19,R1007,17,40,SP1841
20935,24-Mar-19,R1007,15,28,SP1841
20936,25-Mar-19,R1010,18,4,SP1815
20937,25-Mar-19,R1010,16,5,SP1815
20938,25-Mar-19,R1015,18,40,SP3156
20939,25-Mar-19,R1015,17,28,SP3156
20940,25-Mar-19,R1015,13,10,SP3156
20941,28-Mar-19,R1020,14,5,SP3156
20942,28-Mar-19,R1020,14,5,SP3156
20943,29-Mar-19,R1010,16,42,SP3992
20944,29-Mar-19,R1010,14,12,SP3992
20945,29-Mar-19,R1010,14,120,SP3992
20946,29-Mar-19,R1009,17,30,SP3463
20947,29-Mar-19,R1009,14,3,SP3463
20948,30-Mar-19,R1010,16,18,SP3156
20949,30-Mar-19,R1010,16,110,SP3156
20950,30-Mar-19,R1010,16,24,SP3156
20951,30-Mar-19,R1010,14,30,SP3156
20952,30-Mar-19,R1010,17,18,SP3992
20953,30-Mar-19,R1010,14,50,SP3992
20954,30-Mar-19,R1010,14,27,SP3992
20955,30-Mar-19,R1010,15,30,SP3992
20956,30-Mar-19,R1010,16,12,SP3992
20959,01-Apr-19,R1004,18,10,SP1841
20960,01-Apr-19,R1004,14,5,SP1841
20961,01-Apr-19,R1004,17,7,SP1841
20962,01-Apr-19,R1012,14,32,SP3156
20963,01-Apr-19,R1012,14,15,SP3156
20964,01-Apr-19,R1012,13,25,SP3156
20965,04-Apr-19,R1012,16,40,SP3156
20966,04-Apr-19,R1012,14,20,SP3156
20967,04-Apr-19,R1012,14,20,SP3156
20968,04-Apr-19,R1012,13,36,SP3156
20969,04-Apr-19,R1010,16,3,SP3740
20970,04-Apr-19,R1010,14,40,SP3740
20971,04-Apr-19,R1010,16,12,SP3740
20972,05-Apr-19,R1015,15,21,SP3740
20973,05-Apr-19,R1015,13,8,SP3740
20974,06-Apr-19,R1012,18,50,SP3992
20975,06-Apr-19,R1010,15,42,SP3740
20976,06-Apr-19,R1010,14,45,SP3740
20977,06-Apr-19,R1010,13,50,SP3740
20978,06-Apr-19,R1010,15,3,SP3740
20979,07-Apr-19,R1010,14,15,SP3463
20980,07-Apr-19,R1017,16,16,SP3740
20981,07-Apr-19,R1017,18,5,SP3740
20982,08-Apr-19,R1015,14,6,SP1841
20983,08-Apr-19,R1015,16,12,SP1841
20984,08-Apr-19,R1015,17,4,SP1841
20985,11-Apr-19,R1007,18,25,SP1841
20986,11-Apr-19,R1007,13,5,SP1841
20987,11-Apr-19,R1020,17,10,SP2092
20988,11-Apr-19,R1020,13,10,SP2092
20989,11-Apr-19,R1020,14,20,SP2092
20990,12-Apr-19,R1015,13,15,SP1841
20991,12-Apr-19,R1015,14,12,SP1841
20992,12-Apr-19,R1015,16,6,SP1841
20993,12-Apr-19,R1015,16,15,SP1841
20994,12-Apr-19,R1016,14,40,SP3740
20995,12-Apr-19,R1016,14,30,SP3740
