Order ID,Order Date,Product,Store,Units Sold,SP ID
11522,20-May-19,R1008,8,6,SP1131
11523,20-May-19,R1008,9,20,SP1131
11524,20-May-19,R1008,6,30,SP1131
12103,20-May-19,R1014,6,14,SP2886
10452,21-May-19,R1010,8,60,SP2365
10453,21-May-19,R1010,9,14,SP2365
10454,21-May-19,R1010,9,32,SP2365
10455,21-May-19,R1010,6,50,SP2365
10456,21-May-19,R1010,6,9,SP2365
10516,23-May-19,R1010,6,27,SP2662
10517,23-May-19,R1010,6,120,SP2662
10518,23-May-19,R1010,8,16,SP2662
10519,23-May-19,R1010,7,12,SP2662
10745,23-May-19,R1015,7,20,SP2886
11408,24-May-19,R1020,6,20,SP2886
11409,24-May-19,R1020,6,20,SP2886
11816,24-May-19,R1013,8,15,SP2886
11817,24-May-19,R1013,6,28,SP2886
11862,24-May-19,R1013,6,10,SP2886
11967,24-May-19,R1006,6,15,SP1131
11968,24-May-19,R1006,7,20,SP1131
11969,24-May-19,R1006,6,20,SP1131
12150,24-May-19,R1014,6,35,SP3774
12151,24-May-19,R1014,9,15,SP3774
10412,25-May-19,R1011,8,1,SP2365
10979,25-May-19,R1004,9,3,SP3774
10980,25-May-19,R1004,7,20,SP3774
10981,25-May-19,R1004,6,35,SP3774
10650,26-May-19,R1015,6,10,SP2365
10651,26-May-19,R1015,6,15,SP2365
10746,26-May-19,R1015,6,5,SP2365
10747,26-May-19,R1015,8,10,SP2365
11591,26-May-19,R1002,6,2,SP2365
11592,26-May-19,R1002,8,30,SP2365
11593,26-May-19,R1002,6,30,SP2365
11686,26-May-19,R1017,8,15,SP2662
11687,26-May-19,R1017,6,6,SP2662
11688,26-May-19,R1017,6,15,SP2662
11689,26-May-19,R1017,8,12,SP2662
12152,26-May-19,R1014,6,10,SP2662
12153,26-May-19,R1014,6,10,SP2662
10748,27-May-19,R1015,6,42,SP1131
10749,27-May-19,R1015,9,30,SP1131
10750,27-May-19,R1015,6,15,SP1131
11113,27-May-19,R1005,9,20,SP3774
11114,27-May-19,R1005,6,15,SP3774
11970,27-May-19,R1006,7,20,SP3774
11971,27-May-19,R1006,6,15,SP3774
11972,27-May-19,R1006,9,40,SP3774
10826,28-May-19,R1009,6,20,SP2365
10827,28-May-19,R1009,6,30,SP2365
10828,28-May-19,R1009,6,16,SP2365
10829,28-May-19,R1009,9,15,SP2365
10751,30-May-19,R1015,7,20,SP2886
10752,30-May-19,R1015,6,3,SP2886
11115,30-May-19,R1005,6,30,SP2662
11116,30-May-19,R1005,9,30,SP2662
11117,30-May-19,R1005,6,18,SP2662
11118,30-May-19,R1005,6,15,SP2662
11410,30-May-19,R1020,6,50,SP2662
11411,30-May-19,R1020,6,40,SP2662
10457,31-May-19,R1010,8,24,SP2886
10458,31-May-19,R1010,6,40,SP2886
10459,31-May-19,R1010,6,45,SP2886
10460,31-May-19,R1010,8,60,SP2886
11244,31-May-19,R1020,6,18,SP2886
11412,31-May-19,R1020,6,20,SP2886
11413,31-May-19,R1020,9,14,SP2886
11707,31-May-19,R1016,9,3,SP2662
11708,31-May-19,R1016,6,15,SP2662
11709,31-May-19,R1016,6,10,SP2662
10461,01-Jun-19,R1010,8,50,SP3774
10520,01-Jun-19,R1010,9,35,SP1131
10521,01-Jun-19,R1010,6,65,SP1131
10753,01-Jun-19,R1015,9,6,SP2886
10754,01-Jun-19,R1015,6,15,SP2886
12038,01-Jun-19,R1006,7,8,SP2886
12039,01-Jun-19,R1006,6,14,SP2886
11414,02-Jun-19,R1020,8,20,SP2886
12154,02-Jun-19,R1014,6,21,SP2886
12155,02-Jun-19,R1014,9,10,SP2886
12156,02-Jun-19,R1014,7,35,SP2886
12157,02-Jun-19,R1014,8,24,SP2886
11415,03-Jun-19,R1020,6,20,SP2365
11416,03-Jun-19,R1020,6,20,SP2365
11417,03-Jun-19,R1020,8,25,SP2365
12040,03-Jun-19,R1006,6,2,SP3774
12041,03-Jun-19,R1006,8,10,SP3774
12042,03-Jun-19,R1006,6,10,SP2662
12043,03-Jun-19,R1006,8,50,SP2662
12044,03-Jun-19,R1006,9,7,SP2662
12104,03-Jun-19,R1014,9,70,SP2886
12105,03-Jun-19,R1014,6,28,SP2886
12106,03-Jun-19,R1014,8,8,SP2886
11245,04-Jun-19,R1020,7,40,SP2662
11246,04-Jun-19,R1020,8,21,SP2662
11247,04-Jun-19,R1020,8,60,SP2662
11724,04-Jun-19,R1012,6,10,SP2365
11725,04-Jun-19,R1012,6,18,SP2365
10929,06-Jun-19,R1003,6,30,SP2365
10930,06-Jun-19,R1003,6,5,SP2365
10931,06-Jun-19,R1003,6,25,SP2365
10932,06-Jun-19,R1003,9,60,SP2365
11773,06-Jun-19,R1001,9,40,SP2365
11774,06-Jun-19,R1001,9,20,SP2365
10755,07-Jun-19,R1015,8,15,SP2365
10756,07-Jun-19,R1015,6,15,SP2365
10757,07-Jun-19,R1015,6,24,SP2365
12045,07-Jun-19,R1006,6,4,SP2886
12046,07-Jun-19,R1006,6,24,SP2886
12047,07-Jun-19,R1006,6,36,SP2886
10900,08-Jun-19,R1003,6,60,SP1131
10901,08-Jun-19,R1003,6,35,SP1131
10902,08-Jun-19,R1003,9,14,SP1131
10903,08-Jun-19,R1003,8,30,SP1131
11119,08-Jun-19,R1005,6,15,SP2886
11120,08-Jun-19,R1005,9,2,SP2886
11121,08-Jun-19,R1005,6,20,SP2886
11594,08-Jun-19,R1002,6,1,SP2365
10758,09-Jun-19,R1015,7,20,SP2886
10873,09-Jun-19,R1009,6,5,SP3774
10874,09-Jun-19,R1009,6,7,SP3774
10875,09-Jun-19,R1009,6,5,SP3774
11973,09-Jun-19,R1006,6,30,SP2662
11974,09-Jun-19,R1006,6,35,SP2662
11975,09-Jun-19,R1006,9,21,SP2662
10462,10-Jun-19,R1010,7,60,SP1131
10463,10-Jun-19,R1010,9,65,SP1131
11595,10-Jun-19,R1002,9,20,SP2365
11596,10-Jun-19,R1002,8,40,SP2365
11597,10-Jun-19,R1002,8,16,SP2365
12158,10-Jun-19,R1014,7,18,SP1131
12159,10-Jun-19,R1014,6,15,SP1131
12160,10-Jun-19,R1014,6,30,SP1131
10464,11-Jun-19,R1010,6,21,SP2365
10465,11-Jun-19,R1010,6,70,SP2365
11567,11-Jun-19,R1002,7,40,SP3774
11568,11-Jun-19,R1002,6,30,SP3774
11569,11-Jun-19,R1002,6,30,SP3774
10759,13-Jun-19,R1015,6,12,SP2662
10760,13-Jun-19,R1015,6,35,SP2662
11122,13-Jun-19,R1005,9,30,SP2886
11123,13-Jun-19,R1005,6,20,SP2886
11124,13-Jun-19,R1005,6,20,SP2886
11125,13-Jun-19,R1005,6,8,SP2886
11418,14-Jun-19,R1020,6,25,SP2886
11419,14-Jun-19,R1020,6,40,SP2886
11420,14-Jun-19,R1020,6,60,SP2886
11421,14-Jun-19,R1020,6,30,SP2886
12107,14-Jun-19,R1014,9,50,SP2662
10413,15-Jun-19,R1011,6,7,SP3774
10414,15-Jun-19,R1011,6,20,SP3774
10652,15-Jun-19,R1015,6,5,SP2886
10653,15-Jun-19,R1015,6,30,SP2886
10654,15-Jun-19,R1015,6,10,SP2886
10655,15-Jun-19,R1015,6,2,SP2886
10656,15-Jun-19,R1015,6,42,SP2886
11248,15-Jun-19,R1020,8,15,SP3774
11249,15-Jun-19,R1020,8,15,SP3774
11250,15-Jun-19,R1020,8,30,SP3774
11598,15-Jun-19,R1002,6,20,SP2886
11599,15-Jun-19,R1002,8,20,SP2886
11029,16-Jun-19,R1005,6,10,SP1131
11030,16-Jun-19,R1005,9,6,SP1131
11031,16-Jun-19,R1005,6,35,SP1131
10401,17-Jun-19,R1011,6,12,SP2886
10402,17-Jun-19,R1011,6,12,SP2886
11422,17-Jun-19,R1020,6,12,SP2662
11423,17-Jun-19,R1020,9,20,SP2662
11863,17-Jun-19,R1013,6,12,SP1131
11864,17-Jun-19,R1013,6,9,SP1131
12161,17-Jun-19,R1014,9,15,SP2365
12162,17-Jun-19,R1014,8,20,SP2365
12163,17-Jun-19,R1014,7,15,SP2365
12164,17-Jun-19,R1014,8,40,SP2365
10830,18-Jun-19,R1009,8,16,SP2886
10831,18-Jun-19,R1009,8,49,SP2886
10832,18-Jun-19,R1009,9,40,SP2365
10833,18-Jun-19,R1009,6,25,SP2365
10834,18-Jun-19,R1009,8,9,SP2365
11126,20-Jun-19,R1005,7,15,SP2886
11127,20-Jun-19,R1005,8,35,SP2886
11128,20-Jun-19,R1005,6,21,SP2662
11129,20-Jun-19,R1005,6,15,SP2662
10415,21-Jun-19,R1011,6,2,SP2365
10416,21-Jun-19,R1011,6,5,SP2365
10761,21-Jun-19,R1015,8,30,SP2365
10762,21-Jun-19,R1015,6,24,SP2365
10763,21-Jun-19,R1015,6,28,SP2365
10764,21-Jun-19,R1015,9,6,SP2365
10947,21-Jun-19,R1004,6,20,SP1131
12048,21-Jun-19,R1006,6,10,SP2365
12049,21-Jun-19,R1006,6,10,SP2365
12050,21-Jun-19,R1006,8,21,SP2365
12051,21-Jun-19,R1006,9,20,SP2365
10657,22-Jun-19,R1015,8,50,SP3774
10658,22-Jun-19,R1015,6,18,SP3774
11032,22-Jun-19,R1005,6,40,SP2886
11033,22-Jun-19,R1005,6,24,SP2886
11034,22-Jun-19,R1005,6,14,SP2886
11130,22-Jun-19,R1005,9,16,SP3774
11131,22-Jun-19,R1005,7,3,SP3774
11132,22-Jun-19,R1005,6,10,SP3774
11133,22-Jun-19,R1005,6,3,SP3774
11693,22-Jun-19,R1017,6,8,SP2886
11694,22-Jun-19,R1017,6,2,SP2886
11695,22-Jun-19,R1017,6,8,SP2886
11696,22-Jun-19,R1017,6,9,SP2886
10765,23-Jun-19,R1015,9,8,SP2662
10766,23-Jun-19,R1015,6,20,SP2662
11424,23-Jun-19,R1020,9,9,SP2886
11425,23-Jun-19,R1020,6,20,SP2886
11426,23-Jun-19,R1020,8,9,SP2886
11427,23-Jun-19,R1020,8,15,SP2662
11428,23-Jun-19,R1020,9,2,SP2662
10522,24-Jun-19,R1010,6,6,SP2886
10523,24-Jun-19,R1010,8,60,SP2886
10524,24-Jun-19,R1010,7,30,SP2886
10525,24-Jun-19,R1010,7,24,SP2886
10526,24-Jun-19,R1010,7,52,SP2886
10904,24-Jun-19,R1003,6,36,SP2365
10905,24-Jun-19,R1003,9,35,SP2365
10906,24-Jun-19,R1003,6,50,SP2365
10907,24-Jun-19,R1003,6,2,SP2365
10948,24-Jun-19,R1004,9,10,SP1131
10949,24-Jun-19,R1004,6,20,SP1131
10950,24-Jun-19,R1004,7,20,SP1131
11865,24-Jun-19,R1013,6,25,SP2365
11866,24-Jun-19,R1013,6,21,SP2365
11867,24-Jun-19,R1013,6,40,SP2365
11868,24-Jun-19,R1013,6,6,SP2365
11251,25-Jun-19,R1020,9,16,SP2365
11252,25-Jun-19,R1020,6,60,SP2365
11253,25-Jun-19,R1020,6,15,SP2365
11254,25-Jun-19,R1020,6,55,SP2365
10767,27-Jun-19,R1015,8,15,SP2886
10768,27-Jun-19,R1015,6,30,SP2886
12165,27-Jun-19,R1014,6,4,SP2886
12166,27-Jun-19,R1014,6,25,SP2886
12167,27-Jun-19,R1014,6,50,SP2886
12168,27-Jun-19,R1014,6,10,SP2365
12169,27-Jun-19,R1014,6,6,SP2365
10585,28-Jun-19,R1007,6,16,SP2365
10586,28-Jun-19,R1007,8,50,SP2365
10587,28-Jun-19,R1007,9,15,SP2365
10588,28-Jun-19,R1007,7,30,SP2365
11668,28-Jun-19,R1019,6,12,SP2662
11669,28-Jun-19,R1019,6,20,SP2662
11670,28-Jun-19,R1019,8,15,SP2662
11671,28-Jun-19,R1019,6,5,SP2662
11909,28-Jun-19,R1018,8,60,SP2365
11910,28-Jun-19,R1018,8,20,SP2365
10527,29-Jun-19,R1010,7,35,SP1131
10659,29-Jun-19,R1015,9,20,SP2886
10660,29-Jun-19,R1015,6,8,SP2886
10661,29-Jun-19,R1015,6,2,SP2886
10662,29-Jun-19,R1015,6,20,SP2886
10663,29-Jun-19,R1015,9,15,SP1131
10664,29-Jun-19,R1015,9,10,SP1131
10665,29-Jun-19,R1015,6,30,SP1131
10666,29-Jun-19,R1015,6,4,SP1131
11134,29-Jun-19,R1005,6,4,SP2365
11429,29-Jun-19,R1020,7,70,SP1131
11430,29-Jun-19,R1020,7,42,SP1131
11431,29-Jun-19,R1020,6,25,SP1131
11432,29-Jun-19,R1020,7,48,SP1131
11433,29-Jun-19,R1020,6,60,SP1131
10589,30-Jun-19,R1007,6,20,SP3774
10590,30-Jun-19,R1007,9,21,SP3774
10591,30-Jun-19,R1007,6,30,SP3774
11570,30-Jun-19,R1002,6,2,SP3774
10667,01-Jul-19,R1015,8,14,SP2886
10668,01-Jul-19,R1015,8,20,SP2886
10835,01-Jul-19,R1009,6,49,SP2886
10836,01-Jul-19,R1009,6,60,SP2886
10837,01-Jul-19,R1009,6,30,SP2886
11135,01-Jul-19,R1005,6,30,SP2662
11136,01-Jul-19,R1005,6,20,SP2662
11137,01-Jul-19,R1005,8,4,SP2662
11434,01-Jul-19,R1020,6,18,SP2365
11435,01-Jul-19,R1020,9,49,SP2365
12052,01-Jul-19,R1006,9,3,SP2886
12053,01-Jul-19,R1006,9,30,SP2886
11035,02-Jul-19,R1005,9,10,SP2886
11036,02-Jul-19,R1005,6,20,SP2886
10769,04-Jul-19,R1015,7,10,SP2365
10770,04-Jul-19,R1015,8,42,SP2365
10771,04-Jul-19,R1015,6,10,SP2365
10772,04-Jul-19,R1015,6,5,SP2365
10466,05-Jul-19,R1010,6,35,SP2365
10528,05-Jul-19,R1010,6,100,SP2886
10529,05-Jul-19,R1010,6,65,SP2886
11436,05-Jul-19,R1020,6,10,SP2365
11764,05-Jul-19,R1001,7,5,SP2365
11765,05-Jul-19,R1001,7,7,SP2365
11571,06-Jul-19,R1002,6,20,SP2886
11672,06-Jul-19,R1019,7,20,SP2886
11673,06-Jul-19,R1019,6,20,SP2886
11869,06-Jul-19,R1013,9,10,SP1131
11870,06-Jul-19,R1013,6,35,SP1131
11871,06-Jul-19,R1013,9,30,SP1131
11138,07-Jul-19,R1005,6,4,SP3774
11139,07-Jul-19,R1005,6,10,SP3774
11140,07-Jul-19,R1005,6,5,SP3774
11141,07-Jul-19,R1005,6,20,SP2886
11142,07-Jul-19,R1005,6,3,SP2886
11437,07-Jul-19,R1020,7,30,SP2662
11438,07-Jul-19,R1020,6,40,SP2662
11439,07-Jul-19,R1020,9,35,SP2662
11525,07-Jul-19,R1008,6,40,SP2886
11526,07-Jul-19,R1008,9,35,SP2886
10467,08-Jul-19,R1010,6,50,SP2365
10468,08-Jul-19,R1010,8,70,SP2365
10469,08-Jul-19,R1010,9,45,SP2365
10470,08-Jul-19,R1010,7,30,SP2365
10838,08-Jul-19,R1009,9,50,SP2365
10839,08-Jul-19,R1009,6,50,SP2365
10840,08-Jul-19,R1009,6,30,SP2365
11440,08-Jul-19,R1020,8,25,SP1131
11441,08-Jul-19,R1020,7,8,SP1131
11442,11-Jul-19,R1020,6,60,SP3774
11443,11-Jul-19,R1020,6,80,SP3774
12054,11-Jul-19,R1006,6,15,SP2365
12055,11-Jul-19,R1006,6,4,SP2365
12170,11-Jul-19,R1014,6,12,SP2365
12171,11-Jul-19,R1014,6,20,SP2365
11726,12-Jul-19,R1012,7,28,SP2886
11818,12-Jul-19,R1013,8,6,SP2886
11819,12-Jul-19,R1013,6,18,SP2886
11872,12-Jul-19,R1013,6,6,SP2365
11873,12-Jul-19,R1013,6,40,SP2365
11874,12-Jul-19,R1013,6,21,SP2365
10773,13-Jul-19,R1015,6,20,SP2886
10774,13-Jul-19,R1015,6,42,SP2886
10775,13-Jul-19,R1015,6,30,SP2886
11710,13-Jul-19,R1016,6,2,SP2365
11711,13-Jul-19,R1016,6,3,SP2365
11976,13-Jul-19,R1006,8,10,SP1131
11977,13-Jul-19,R1006,7,12,SP1131
11978,13-Jul-19,R1006,6,10,SP1131
12056,13-Jul-19,R1006,6,20,SP2365
12057,13-Jul-19,R1006,8,10,SP2365
12058,13-Jul-19,R1006,6,40,SP2365
12059,13-Jul-19,R1006,7,50,SP2365
10951,14-Jul-19,R1004,9,15,SP1131
11037,14-Jul-19,R1005,7,30,SP2886
11038,14-Jul-19,R1005,6,5,SP2886
11039,14-Jul-19,R1005,6,24,SP2886
11040,14-Jul-19,R1005,7,40,SP2886
11143,14-Jul-19,R1005,6,12,SP2365
11144,14-Jul-19,R1005,9,16,SP2365
11145,14-Jul-19,R1005,9,50,SP2365
11775,14-Jul-19,R1001,9,21,SP2365
11776,14-Jul-19,R1001,7,15,SP2365
11777,14-Jul-19,R1001,9,10,SP2365
11778,14-Jul-19,R1001,6,20,SP2365
10982,15-Jul-19,R1004,6,20,SP2365
10983,15-Jul-19,R1004,6,3,SP2365
11255,15-Jul-19,R1020,7,15,SP2886
11256,15-Jul-19,R1020,6,20,SP2886
11257,15-Jul-19,R1020,6,15,SP2886
11779,15-Jul-19,R1001,6,10,SP2365
11875,15-Jul-19,R1013,6,15,SP2365
11876,15-Jul-19,R1013,6,25,SP2365
11877,15-Jul-19,R1013,6,21,SP2365
10841,16-Jul-19,R1009,8,15,SP2886
10842,16-Jul-19,R1009,6,30,SP2886
10843,16-Jul-19,R1009,7,6,SP2886
10844,16-Jul-19,R1009,6,16,SP2886
10776,18-Jul-19,R1015,6,25,SP2662
10777,18-Jul-19,R1015,6,30,SP2662
11146,18-Jul-19,R1005,7,20,SP2886
11147,18-Jul-19,R1005,6,21,SP2886
10984,19-Jul-19,R1004,6,10,SP2886
10985,19-Jul-19,R1004,9,10,SP2886
10986,19-Jul-19,R1004,6,12,SP2886
11444,19-Jul-19,R1020,6,20,SP2365
11878,19-Jul-19,R1013,7,30,SP2886
11879,19-Jul-19,R1013,9,30,SP2886
11880,19-Jul-19,R1013,6,50,SP2886
10417,20-Jul-19,R1011,6,10,SP2365
10471,20-Jul-19,R1010,9,60,SP2886
10472,20-Jul-19,R1010,8,30,SP2886
10473,20-Jul-19,R1010,9,80,SP2886
10592,21-Jul-19,R1007,6,20,SP2886
10593,21-Jul-19,R1007,6,12,SP2886
10594,21-Jul-19,R1007,9,25,SP2886
10595,21-Jul-19,R1007,6,30,SP2886
11572,21-Jul-19,R1002,6,12,SP1131
11573,21-Jul-19,R1002,8,6,SP1131
11820,21-Jul-19,R1013,6,8,SP2886
11821,21-Jul-19,R1013,9,10,SP2886
11822,21-Jul-19,R1013,6,30,SP2886
11823,21-Jul-19,R1013,6,15,SP2886
10778,22-Jul-19,R1015,6,70,SP2662
10779,22-Jul-19,R1015,9,40,SP2662
10780,22-Jul-19,R1015,8,35,SP2662
11780,22-Jul-19,R1001,6,5,SP1131
11824,22-Jul-19,R1013,9,15,SP2886
11825,22-Jul-19,R1013,6,6,SP2886
10669,23-Jul-19,R1015,8,2,SP2365
10670,23-Jul-19,R1015,6,40,SP2365
10671,23-Jul-19,R1015,9,35,SP2365
11258,23-Jul-19,R1020,6,20,SP2886
11259,23-Jul-19,R1020,6,12,SP2886
11260,23-Jul-19,R1020,7,15,SP2886
11261,23-Jul-19,R1020,8,3,SP2886
11148,25-Jul-19,R1005,6,14,SP2886
11149,25-Jul-19,R1005,6,10,SP2886
11150,25-Jul-19,R1005,9,15,SP2886
11781,25-Jul-19,R1001,6,18,SP2662
11782,25-Jul-19,R1001,6,20,SP2662
10403,26-Jul-19,R1011,6,6,SP2365
10404,26-Jul-19,R1011,6,20,SP2365
10596,26-Jul-19,R1007,8,40,SP2365
11445,26-Jul-19,R1020,6,15,SP2886
10530,27-Jul-19,R1010,6,91,SP2886
10531,27-Jul-19,R1010,6,45,SP2886
10532,27-Jul-19,R1010,8,100,SP2886
10533,27-Jul-19,R1010,6,110,SP2886
11041,27-Jul-19,R1005,7,20,SP2886
11042,27-Jul-19,R1005,6,14,SP2886
11043,27-Jul-19,R1005,6,35,SP2886
11446,27-Jul-19,R1020,9,24,SP2365
11447,27-Jul-19,R1020,6,35,SP2365
11448,27-Jul-19,R1020,9,30,SP2365
11449,27-Jul-19,R1020,6,10,SP2365
11450,27-Jul-19,R1020,6,20,SP2365
10597,28-Jul-19,R1007,7,16,SP2886
10598,28-Jul-19,R1007,6,15,SP2886
11044,28-Jul-19,R1005,6,20,SP1131
11045,28-Jul-19,R1005,9,6,SP1131
11262,28-Jul-19,R1020,9,120,SP2365
11263,28-Jul-19,R1020,7,35,SP2365
11264,28-Jul-19,R1020,9,28,SP2365
11265,28-Jul-19,R1020,9,55,SP2365
11551,28-Jul-19,R1008,6,36,SP2886
11552,28-Jul-19,R1008,9,80,SP2886
10418,29-Jul-19,R1011,6,5,SP2365
10781,29-Jul-19,R1015,6,3,SP2662
12172,29-Jul-19,R1014,6,8,SP2365
11046,30-Jul-19,R1005,6,20,SP2365
11047,30-Jul-19,R1005,8,20,SP2365
11048,30-Jul-19,R1005,6,10,SP2365
11979,30-Jul-19,R1006,6,25,SP2662
11980,30-Jul-19,R1006,6,15,SP2662
11881,01-Aug-19,R1013,6,6,SP2662
11882,01-Aug-19,R1013,9,30,SP2662
12173,01-Aug-19,R1014,6,30,SP2365
12174,01-Aug-19,R1014,8,30,SP2365
10782,02-Aug-19,R1015,6,40,SP2886
10783,02-Aug-19,R1015,6,20,SP2886
10784,02-Aug-19,R1015,9,21,SP2886
10785,02-Aug-19,R1015,6,20,SP2365
10952,02-Aug-19,R1004,8,30,SP1131
10953,02-Aug-19,R1004,6,20,SP1131
10954,02-Aug-19,R1004,9,25,SP1131
10955,02-Aug-19,R1004,9,50,SP1131
11151,03-Aug-19,R1005,6,14,SP2886
11266,03-Aug-19,R1020,6,21,SP1131
11267,03-Aug-19,R1020,6,40,SP1131
11268,03-Aug-19,R1020,8,36,SP3774
11712,03-Aug-19,R1016,9,15,SP2365
10566,04-Aug-19,R1007,7,15,SP2886
10567,04-Aug-19,R1007,6,20,SP2886
10568,04-Aug-19,R1007,6,30,SP2886
10569,04-Aug-19,R1007,8,50,SP2886
10570,04-Aug-19,R1007,6,30,SP2886
10786,04-Aug-19,R1015,8,40,SP2365
10787,04-Aug-19,R1015,9,30,SP2365
10788,04-Aug-19,R1015,6,15,SP2365
10987,04-Aug-19,R1004,9,5,SP2662
10988,04-Aug-19,R1004,6,10,SP2662
10989,04-Aug-19,R1004,6,12,SP2662
11553,04-Aug-19,R1008,8,40,SP3774
11554,04-Aug-19,R1008,9,60,SP3774
11600,04-Aug-19,R1002,6,20,SP2365
11601,04-Aug-19,R1002,7,14,SP2365
11697,04-Aug-19,R1017,6,12,SP2662
11698,04-Aug-19,R1017,6,5,SP2662
11699,04-Aug-19,R1017,6,15,SP2662
11783,04-Aug-19,R1001,6,15,SP2886
11784,04-Aug-19,R1001,9,12,SP2886
11785,04-Aug-19,R1001,6,10,SP2886
10419,05-Aug-19,R1011,8,6,SP2662
10420,05-Aug-19,R1011,6,6,SP2662
10421,05-Aug-19,R1011,7,20,SP2662
10789,05-Aug-19,R1015,8,25,SP2886
11049,05-Aug-19,R1005,6,16,SP2365
11050,05-Aug-19,R1005,6,20,SP2365
11051,05-Aug-19,R1005,8,40,SP2365
11674,05-Aug-19,R1019,9,10,SP3774
11675,05-Aug-19,R1019,9,10,SP3774
11676,05-Aug-19,R1019,8,30,SP3774
11826,06-Aug-19,R1013,6,21,SP1131
11827,06-Aug-19,R1013,6,4,SP1131
12108,06-Aug-19,R1014,6,40,SP2662
12109,06-Aug-19,R1014,6,28,SP2662
12110,06-Aug-19,R1014,9,60,SP2662
10876,08-Aug-19,R1009,6,60,SP2886
10877,08-Aug-19,R1009,8,25,SP2886
11786,08-Aug-19,R1001,6,1,SP2365
11787,08-Aug-19,R1001,8,10,SP2365
12175,08-Aug-19,R1014,6,24,SP3774
12176,08-Aug-19,R1014,6,24,SP3774
12177,08-Aug-19,R1014,6,20,SP3774
10790,09-Aug-19,R1015,6,35,SP2365
10791,09-Aug-19,R1015,9,15,SP2365
10933,09-Aug-19,R1003,6,10,SP2662
10934,09-Aug-19,R1003,9,40,SP2662
11152,09-Aug-19,R1005,6,10,SP2886
11153,09-Aug-19,R1005,6,24,SP2886
11154,09-Aug-19,R1005,7,10,SP2886
11981,09-Aug-19,R1006,6,1,SP3774
11982,09-Aug-19,R1006,7,21,SP3774
12060,09-Aug-19,R1006,6,24,SP2365
10571,10-Aug-19,R1007,7,50,SP2365
10572,10-Aug-19,R1007,6,21,SP2365
10792,10-Aug-19,R1015,6,25,SP2886
10793,10-Aug-19,R1015,7,12,SP2886
11677,10-Aug-19,R1019,6,10,SP2365
11678,10-Aug-19,R1019,8,2,SP2365
11679,10-Aug-19,R1019,6,7,SP2365
11680,10-Aug-19,R1019,8,10,SP2365
11727,10-Aug-19,R1012,9,16,SP2365
11728,10-Aug-19,R1012,7,30,SP2365
11729,10-Aug-19,R1012,8,20,SP2365
11730,10-Aug-19,R1012,6,3,SP2365
11883,10-Aug-19,R1013,6,20,SP2886
11884,10-Aug-19,R1013,6,30,SP2886
11885,10-Aug-19,R1013,6,6,SP2886
10908,11-Aug-19,R1003,6,25,SP2662
10909,11-Aug-19,R1003,6,30,SP2662
10910,11-Aug-19,R1003,6,25,SP2662
10911,11-Aug-19,R1003,6,20,SP2662
10912,11-Aug-19,R1003,9,18,SP2662
11155,11-Aug-19,R1005,6,20,SP2365
11156,11-Aug-19,R1005,7,5,SP2365
11157,11-Aug-19,R1005,6,5,SP2365
11451,11-Aug-19,R1020,9,15,SP2886
11452,11-Aug-19,R1020,6,60,SP2886
11453,11-Aug-19,R1020,6,49,SP2886
11788,11-Aug-19,R1001,6,5,SP2662
11789,11-Aug-19,R1001,6,5,SP2662
10599,12-Aug-19,R1007,6,25,SP2365
10600,12-Aug-19,R1007,6,30,SP2365
10601,12-Aug-19,R1007,6,36,SP2365
10602,12-Aug-19,R1007,9,25,SP2365
10672,12-Aug-19,R1015,6,5,SP2365
10673,12-Aug-19,R1015,8,10,SP2365
11158,12-Aug-19,R1005,6,14,SP1131
11159,12-Aug-19,R1005,6,20,SP1131
11160,12-Aug-19,R1005,8,16,SP1131
11161,12-Aug-19,R1005,6,30,SP1131
11574,12-Aug-19,R1002,6,12,SP1131
11575,12-Aug-19,R1002,6,28,SP1131
11934,12-Aug-19,R1018,6,42,SP2365
11935,12-Aug-19,R1018,7,30,SP2365
12061,12-Aug-19,R1006,9,30,SP2886
12062,12-Aug-19,R1006,9,2,SP2886
11269,13-Aug-19,R1020,6,15,SP2886
11270,13-Aug-19,R1020,6,8,SP2886
10794,15-Aug-19,R1015,6,4,SP2365
10795,15-Aug-19,R1015,6,21,SP2365
10796,15-Aug-19,R1015,7,8,SP2365
11454,15-Aug-19,R1020,9,20,SP2886
10422,16-Aug-19,R1011,6,20,SP2886
10423,16-Aug-19,R1011,6,8,SP2886
11455,16-Aug-19,R1020,8,35,SP2886
11456,16-Aug-19,R1020,6,24,SP2886
11457,16-Aug-19,R1020,8,49,SP2886
11458,16-Aug-19,R1020,6,20,SP2886
11602,16-Aug-19,R1002,6,40,SP3774
11603,16-Aug-19,R1002,6,10,SP3774
11052,17-Aug-19,R1005,7,15,SP2365
11053,17-Aug-19,R1005,7,8,SP2365
11054,17-Aug-19,R1005,6,30,SP2365
11162,17-Aug-19,R1005,6,20,SP1131
11163,17-Aug-19,R1005,6,8,SP1131
11604,17-Aug-19,R1002,6,28,SP2365
11983,17-Aug-19,R1006,6,30,SP3774
11984,17-Aug-19,R1006,7,20,SP3774
12063,17-Aug-19,R1006,7,21,SP2365
12064,17-Aug-19,R1006,6,15,SP2365
12065,17-Aug-19,R1006,6,15,SP2365
10878,18-Aug-19,R1009,9,18,SP2886
10879,18-Aug-19,R1009,8,5,SP2886
10880,18-Aug-19,R1009,7,18,SP2886
